comment,sentiment,confidence,dominant_emotion,article_url
"Спокойна Дарче , не се пъни пред умно красивите, ще е викнат да пееш на гей парада и ще захлебиш грантчета",Негативен,0.87,подигравка,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Някои не разбират български или нямат мисловна дейност. Той не е участвал в съставяне, представяне и всичко свързано с песента, а само с финансирането и. Ето какво е казал""По думите му, след среща с тогавашния директор на БНТ Емил Кошлуков, организирана от приятелите му от дует ""Ритон"", Киркоров е намерил инвеститора, който е дал средствата за участието на България в ""Евровизия"".",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Киркоров е просто кремълския шуут, не заслужава дори и да бъде коментиран",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Тоест ако не беше Киркоров Дара никой нямаше да я знае и да си пее по трунето на Кока кола по селските площади,Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дара да изпее долу Украйна,марш от България нагрли украинци ще стане национална геройка.Ще ми строи тук Али Баба незаконно и ще си прави Украйна.Айде.Че наглярите от Украйна чак са му повярвали.",Негативен,0.91,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Браво момиче! Поставила си го на мястото му.,Позитивен,0.92,одобрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
До: анонимен 76..така е от Бургас е но не знам да има българско поданство...а щом подкрепя войната в Украйна...зае...го...,Негативен,0.82,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Като не дава бг данъци много ясно че ще търсат от чужбина. Босфор тв и домуса що не платиха на Дара и дружина. Шот са ес и стиснати нали. Ама после се селфират с Дара в преди обет нали .Днешно време нищо не става без пара и то без много пара.,Негативен,0.82,недоволство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"бнт не е дал един цент , ама било иначе морална подкрепа, даже и песента не е тяхна ми на продуцентите и всики приходи отиват при тях",Негативен,0.87,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дара,като ти пожелавам добро здраве и все така самоуверена,трябва да ти кажа,че победата ти е политическо решение на онези двете кобри У и К.Така,че презими се малко .",Негативен,0.88,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Така ли му викат вече- морална подкрепа? Намерил парите човека, намерил продуценти. Ха-ха ха-ха ха-ха ха-ха",Негативен,0.82,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Може да е свързал Кошлуков със спонсори.Но по никакъв начин не е помогнал на Дара.Таксата за участие на Евровизия се плаща много по-рано от избирането кой певец ще представя България и с коя песен.Това беше определено от зрителите на БНТ с гласуване.,Негативен,0.71,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Добре бе, ако БНТ не са дали парите над 1 млн евро за участието на Дара на Евровизия, то кой е дал тези пари?",Негативен,0.72,съмнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Намерил хората и парите Дарче, това не е морална подкрепа",Негативен,0.72,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: тваДа и тук като му набиеш шутовете на някой нагъл украинец ,който си е въобразил,че е в Украйна може да казва само усофили.",Негативен,0.95,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
